date,rented_bike_count,hour,temperaturec,humiditypct,wind_speed_m_s,visibility_10m,dew_point_temperaturec,solar_radiation_mj_m2,rainfallmm,snowfall_cm,seasons,holiday,functioning_day,datetime,weekday,month,Autumn,Spring,Summer,Winter,time_bin,phase0to6,phase7to9,phase10to17,phase18to19,phase20to24,is_raining,is_snowing,temperaturec_squared,is_weekend,is_holiday,is_working_day,temp_rain,temp_snow,humid_rain,lag_1,lag_24,rolling_24_mean,rolling_168_mean
18/01/2018,269,15,4.2,36,2.3,957,-9.5,0.57,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 15:00:00,3,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,17.64,0,0,1,0.0,0.0,0,301.0,278.0,261.9166666666667,216.00595238095238
18/01/2018,328,16,3.6,42,2.4,883,-8.1,0.29,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 16:00:00,3,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,12.96,0,0,1,0.0,0.0,0,269.0,314.0,261.5416666666667,216.5297619047619
18/01/2018,416,17,2.8,46,2.1,858,-7.6,0.14,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 17:00:00,3,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,7.839999999999999,0,0,1,0.0,0.0,0,328.0,380.0,262.125,217.41666666666666
18/01/2018,506,18,2.0,39,2.1,1259,-10.5,0.01,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 18:00:00,3,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,4.0,0,0,1,0.0,0.0,0,416.0,501.0,263.625,218.58928571428572
18/01/2018,365,19,1.5,41,1.0,1210,-10.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 19:00:00,3,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,2.25,0,0,1,0.0,0.0,0,506.0,360.0,263.8333333333333,219.50595238095238
18/01/2018,303,20,1.1,44,1.2,1171,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 20:00:00,3,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,1.2100000000000002,0,0,1,0.0,0.0,0,365.0,286.0,264.0416666666667,220.1845238095238
18/01/2018,339,21,0.8,45,1.5,1184,-9.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 21:00:00,3,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.6400000000000001,0,0,1,0.0,0.0,0,303.0,320.0,264.75,220.9345238095238
18/01/2018,318,22,0.7,45,2.0,1084,-9.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 22:00:00,3,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.48999999999999994,0,0,1,0.0,0.0,0,339.0,313.0,265.5416666666667,221.98809523809524
18/01/2018,232,23,0.6,47,2.3,1046,-9.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-18 23:00:00,3,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.36,0,0,1,0.0,0.0,0,318.0,227.0,265.75,222.85714285714286
19/01/2018,211,0,0.3,45,1.8,1154,-10.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 00:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.09,0,0,1,0.0,0.0,0,232.0,215.0,265.9583333333333,223.5297619047619
19/01/2018,207,1,0.0,43,1.7,1250,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 01:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,211.0,190.0,265.7916666666667,224.16071428571428
19/01/2018,140,2,-0.3,44,1.7,1295,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 02:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.09,0,0,1,-0.0,-0.0,0,207.0,137.0,266.5,224.80357142857142
19/01/2018,93,3,-0.6,43,1.7,1316,-11.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 03:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.36,0,0,1,-0.0,-0.0,0,140.0,95.0,266.625,225.14285714285714
19/01/2018,58,4,-0.7,45,1.4,1241,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 04:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.48999999999999994,0,0,1,-0.0,-0.0,0,93.0,50.0,266.5416666666667,225.44642857142858
19/01/2018,61,5,-1.4,47,1.4,1301,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 05:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,1.9599999999999997,0,0,1,-0.0,-0.0,0,58.0,68.0,266.875,225.61309523809524
19/01/2018,151,6,-1.8,49,1.4,1359,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 06:00:00,4,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,3.24,0,0,1,-0.0,-0.0,0,61.0,107.0,266.5833333333333,225.76785714285714
19/01/2018,334,7,-2.0,49,1.9,1281,-11.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 07:00:00,4,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,4.0,0,0,1,-0.0,-0.0,0,151.0,279.0,268.4166666666667,226.11904761904762
19/01/2018,648,8,-2.5,50,1.0,1281,-11.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 08:00:00,4,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,6.25,0,0,1,-0.0,-0.0,0,334.0,537.0,270.7083333333333,226.98214285714286
19/01/2018,387,9,-2.1,42,1.3,1519,-13.3,0.17,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 09:00:00,4,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,4.41,0,0,1,-0.0,-0.0,0,648.0,305.0,275.3333333333333,228.3452380952381
19/01/2018,255,10,0.0,29,1.3,1592,-15.9,0.52,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 10:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,0.0,0,0,1,0.0,0.0,0,387.0,188.0,278.75,229.48214285714286
19/01/2018,283,11,2.2,20,0.6,1794,-18.5,0.83,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 11:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,4.840000000000001,0,0,1,0.0,0.0,0,255.0,261.0,281.5416666666667,230.29166666666666
19/01/2018,341,12,4.3,28,1.5,1858,-12.6,0.98,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 12:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,18.49,0,0,1,0.0,0.0,0,283.0,267.0,282.4583333333333,231.14285714285714
19/01/2018,341,13,4.7,26,2.6,1370,-13.2,1.11,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 13:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,22.090000000000003,0,0,1,0.0,0.0,0,341.0,307.0,285.5416666666667,232.11309523809524
19/01/2018,349,14,4.7,24,3.6,1552,-14.2,1.08,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 14:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,22.090000000000003,0,0,1,0.0,0.0,0,341.0,301.0,286.9583333333333,233.08928571428572
19/01/2018,381,15,5.4,25,2.4,1686,-13.1,0.9,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 15:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,29.160000000000004,0,0,1,0.0,0.0,0,349.0,269.0,288.9583333333333,234.13690476190476
19/01/2018,390,16,4.9,27,2.8,1648,-12.5,0.65,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 16:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,24.010000000000005,0,0,1,0.0,0.0,0,381.0,328.0,293.625,235.35119047619048
19/01/2018,468,17,4.1,34,3.1,1810,-10.3,0.28,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 17:00:00,4,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,16.81,0,0,1,0.0,0.0,0,390.0,416.0,296.2083333333333,236.50595238095238
19/01/2018,702,18,2.9,45,1.6,1629,-7.8,0.04,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 18:00:00,4,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,8.41,0,0,1,0.0,0.0,0,468.0,506.0,298.375,237.75
19/01/2018,471,19,2.0,48,1.8,1519,-7.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 19:00:00,4,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,4.0,0,0,1,0.0,0.0,0,702.0,365.0,306.5416666666667,239.51785714285714
19/01/2018,342,20,1.2,51,0.6,1544,-7.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 20:00:00,4,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,1.44,0,0,1,0.0,0.0,0,471.0,303.0,310.9583333333333,240.69642857142858
19/01/2018,331,21,0.5,52,0.8,1595,-8.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 21:00:00,4,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.25,0,0,1,0.0,0.0,0,342.0,339.0,312.5833333333333,241.48214285714286
19/01/2018,292,22,0.0,56,0.8,1544,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 22:00:00,4,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0,0,1,0.0,0.0,0,331.0,318.0,312.25,242.35714285714286
19/01/2018,236,23,-0.5,59,0.9,1487,-7.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-19 23:00:00,4,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.25,0,0,1,-0.0,-0.0,0,292.0,232.0,311.1666666666667,242.98809523809524
20/01/2018,228,0,-0.6,60,0.6,1433,-7.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 00:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.36,1,0,0,-0.0,-0.0,0,236.0,211.0,311.3333333333333,243.53571428571428
20/01/2018,258,1,-0.9,64,0.4,1273,-6.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 01:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.81,1,0,0,-0.0,-0.0,0,228.0,207.0,312.0416666666667,243.98809523809524
20/01/2018,216,2,-0.9,65,0.6,1369,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 02:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.81,1,0,0,-0.0,-0.0,0,258.0,140.0,314.1666666666667,244.52380952380952
20/01/2018,118,3,-0.9,65,0.2,1359,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 03:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.81,1,0,0,-0.0,-0.0,0,216.0,93.0,317.3333333333333,244.94642857142858
20/01/2018,89,4,-0.7,65,0.6,1226,-6.4,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 04:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.48999999999999994,1,0,0,-0.0,-0.0,0,118.0,58.0,318.375,245.1904761904762
20/01/2018,56,5,-0.3,62,0.6,862,-6.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 05:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.09,1,0,0,-0.0,-0.0,0,89.0,61.0,319.6666666666667,245.4404761904762
20/01/2018,50,6,-0.1,60,0.4,1080,-6.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 06:00:00,5,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.010000000000000002,1,0,0,-0.0,-0.0,0,56.0,151.0,319.4583333333333,245.53571428571428
20/01/2018,101,7,0.2,60,0.3,1145,-6.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 07:00:00,5,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,0.04000000000000001,1,0,0,0.0,0.0,0,50.0,334.0,315.25,245.58333333333334
20/01/2018,191,8,0.3,63,0.4,1140,-5.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 08:00:00,5,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,0.09,1,0,0,0.0,0.0,0,101.0,648.0,305.5416666666667,245.92857142857142
20/01/2018,234,9,0.9,63,0.9,1090,-5.3,0.07,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 09:00:00,5,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,0.81,1,0,0,0.0,0.0,0,191.0,387.0,286.5,246.66666666666666
20/01/2018,259,10,2.1,60,1.2,1005,-4.8,0.3,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 10:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,4.41,1,0,0,0.0,0.0,0,234.0,255.0,280.125,247.45238095238096
20/01/2018,285,11,3.7,59,1.8,978,-3.5,0.51,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 11:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,13.690000000000001,1,0,0,0.0,0.0,0,259.0,283.0,280.2916666666667,248.36309523809524
20/01/2018,325,12,5.3,55,2.6,904,-3.0,0.85,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 12:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,28.09,1,0,0,0.0,0.0,0,285.0,341.0,280.375,249.26785714285714
20/01/2018,356,13,6.3,55,3.0,792,-2.0,0.85,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 13:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,39.69,1,0,0,0.0,0.0,0,325.0,341.0,279.7083333333333,250.16666666666666
20/01/2018,334,14,5.9,61,3.2,623,-1.0,0.52,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 14:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,34.81,1,0,0,0.0,0.0,0,356.0,349.0,280.3333333333333,251.02380952380952
20/01/2018,406,15,6.3,55,3.0,355,-2.0,0.68,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 15:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,39.69,1,0,0,0.0,0.0,0,334.0,381.0,279.7083333333333,251.73214285714286
20/01/2018,352,16,6.6,42,3.0,355,-5.4,0.48,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 16:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,43.559999999999995,1,0,0,0.0,0.0,0,406.0,390.0,280.75,252.6547619047619
20/01/2018,377,17,5.7,53,1.8,276,-3.1,0.22,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 17:00:00,5,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,32.49,1,0,0,0.0,0.0,0,352.0,468.0,279.1666666666667,253.26785714285714
20/01/2018,283,18,4.6,55,3.2,232,-3.6,0.03,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 18:00:00,5,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,21.159999999999997,1,0,0,0.0,0.0,0,377.0,702.0,275.375,253.86309523809524
20/01/2018,223,19,3.5,66,1.7,187,-2.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 19:00:00,5,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,12.25,1,0,0,0.0,0.0,0,283.0,471.0,257.9166666666667,254.2202380952381
20/01/2018,219,20,2.9,66,1.2,173,-2.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 20:00:00,5,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,8.41,1,0,0,0.0,0.0,0,223.0,342.0,247.58333333333334,254.55357142857142
20/01/2018,220,21,2.1,48,2.8,346,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 21:00:00,5,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,4.41,1,0,0,0.0,0.0,0,219.0,331.0,242.45833333333334,254.91666666666666
20/01/2018,232,22,1.5,48,2.4,422,-8.3,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 22:00:00,5,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,2.25,1,0,0,0.0,0.0,0,220.0,292.0,237.83333333333334,255.29761904761904
20/01/2018,164,23,0.8,53,1.7,382,-7.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-20 23:00:00,5,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.6400000000000001,1,0,0,0.0,0.0,0,232.0,236.0,235.33333333333334,255.67857142857142
21/01/2018,196,0,-0.3,60,1.9,340,-7.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 00:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.09,1,0,0,-0.0,-0.0,0,164.0,228.0,232.33333333333334,255.875
21/01/2018,177,1,-0.8,58,0.4,400,-8.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 01:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.6400000000000001,1,0,0,-0.0,-0.0,0,196.0,258.0,231.0,256.1547619047619
21/01/2018,107,2,-1.5,63,1.0,380,-7.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 02:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,2.25,1,0,0,-0.0,-0.0,0,177.0,216.0,227.625,256.3154761904762
21/01/2018,107,3,-2.0,60,0.5,474,-8.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 03:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,4.0,1,0,0,-0.0,-0.0,0,107.0,118.0,223.08333333333334,256.2916666666667
21/01/2018,73,4,-2.3,47,0.7,984,-12.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 04:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,5.289999999999999,1,0,0,-0.0,-0.0,0,107.0,89.0,222.625,256.4583333333333
21/01/2018,32,5,-2.6,49,1.1,1065,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 05:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,6.760000000000001,1,0,0,-0.0,-0.0,0,73.0,56.0,221.95833333333334,256.60714285714283
21/01/2018,36,6,-3.1,54,1.4,1037,-11.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 06:00:00,6,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,9.610000000000001,1,0,0,-0.0,-0.0,0,32.0,50.0,220.95833333333334,256.625
21/01/2018,61,7,-3.2,54,1.2,1113,-11.2,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 07:00:00,6,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,10.240000000000002,1,0,0,-0.0,-0.0,0,36.0,101.0,220.375,256.54761904761904
21/01/2018,115,8,-3.6,53,0.5,1227,-11.8,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 08:00:00,6,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,12.96,1,0,0,-0.0,-0.0,0,61.0,191.0,218.70833333333334,256.5595238095238
21/01/2018,152,9,-3.2,46,0.8,1091,-13.2,0.15,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 09:00:00,6,1,0.0,0.0,0.0,1.0,phase7to9,0.0,1.0,0.0,0.0,0.0,0,0,10.240000000000002,1,0,0,-0.0,-0.0,0,115.0,234.0,215.54166666666666,256.76190476190476
21/01/2018,189,10,-1.3,37,0.8,1070,-14.1,0.47,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 10:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,1.6900000000000002,1,0,0,-0.0,-0.0,0,152.0,259.0,212.125,256.9642857142857
21/01/2018,216,11,1.9,25,1.0,1493,-16.1,0.78,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 11:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,3.61,1,0,0,0.0,0.0,0,189.0,285.0,209.20833333333334,257.2916666666667
21/01/2018,271,12,3.9,30,1.6,1085,-12.1,0.91,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 12:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,15.209999999999999,1,0,0,0.0,0.0,0,216.0,325.0,206.33333333333334,257.5416666666667
21/01/2018,343,13,4.9,22,2.0,1446,-15.0,1.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 13:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,24.010000000000005,1,0,0,0.0,0.0,0,271.0,356.0,204.08333333333334,257.8095238095238
21/01/2018,340,14,5.4,18,1.2,1923,-17.0,0.96,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 14:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,29.160000000000004,1,0,0,0.0,0.0,0,343.0,334.0,203.54166666666666,258.23214285714283
21/01/2018,389,15,5.4,20,2.2,1890,-15.8,0.8,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 15:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,29.160000000000004,1,0,0,0.0,0.0,0,340.0,406.0,203.79166666666666,258.44642857142856
21/01/2018,396,16,4.7,17,2.1,2000,-18.3,0.55,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 16:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,22.090000000000003,1,0,0,0.0,0.0,0,389.0,352.0,203.08333333333334,258.6607142857143
21/01/2018,383,17,3.8,20,1.3,2000,-17.1,0.24,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 17:00:00,6,1,0.0,0.0,0.0,1.0,phase10to17,0.0,0.0,1.0,0.0,0.0,0,0,14.44,1,0,0,0.0,0.0,0,396.0,377.0,204.91666666666666,258.8392857142857
21/01/2018,295,18,2.5,24,2.0,2000,-16.0,0.02,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 18:00:00,6,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,6.25,1,0,0,0.0,0.0,0,383.0,283.0,205.16666666666666,259.32142857142856
21/01/2018,223,19,1.3,25,1.3,2000,-16.6,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 19:00:00,6,1,0.0,0.0,0.0,1.0,phase18to19,0.0,0.0,0.0,1.0,0.0,0,0,1.6900000000000002,1,0,0,0.0,0.0,0,295.0,223.0,205.66666666666666,259.5892857142857
21/01/2018,258,20,0.3,27,0.4,2000,-16.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 20:00:00,6,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.09,1,0,0,0.0,0.0,0,223.0,219.0,205.66666666666666,259.67857142857144
21/01/2018,237,21,-0.1,29,0.5,2000,-16.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 21:00:00,6,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.010000000000000002,1,0,0,-0.0,-0.0,0,258.0,220.0,207.29166666666666,259.9642857142857
21/01/2018,207,22,-0.3,32,0.7,2000,-15.0,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 22:00:00,6,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.09,1,0,0,-0.0,-0.0,0,237.0,232.0,208.0,260.10714285714283
21/01/2018,170,23,-0.4,32,0.6,2000,-15.1,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-21 23:00:00,6,1,0.0,0.0,0.0,1.0,phase20to24,0.0,0.0,0.0,0.0,1.0,0,0,0.16000000000000003,1,0,0,-0.0,-0.0,0,207.0,164.0,206.95833333333334,260.17261904761904
22/01/2018,171,0,-0.2,30,0.4,2000,-15.7,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-22 00:00:00,0,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.04000000000000001,0,0,1,-0.0,-0.0,0,170.0,196.0,207.20833333333334,260.32738095238096
22/01/2018,97,1,-0.2,32,0.7,2000,-14.9,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-22 01:00:00,0,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.04000000000000001,0,0,1,-0.0,-0.0,0,171.0,177.0,206.16666666666666,260.32738095238096
22/01/2018,73,2,-0.2,33,1.4,2000,-14.5,0.0,0.0,0.0,Winter,No Holiday,Yes,2018-01-22 02:00:00,0,1,0.0,0.0,0.0,1.0,phase0to6,1.0,0.0,0.0,0.0,0.0,0,0,0.04000000000000001,0,0,1,-0.0,-0.0,0,97.0,107.0,202.83333333333334,260.17857142857144
